Nr,t`s,Ch 00`V,Ch 01`V,Ch 02`V,Ch 03`V
1169		,0.292000,-2.822266,1.958008,0.164551,-0.830078
1170		,0.292250,-2.861328,1.953125,0.165039,-0.756836
1171		,0.292500,-2.875977,1.948242,0.166016,-0.673828
1172		,0.292750,-2.880859,1.943359,0.166504,-0.703125
1173		,0.293000,-2.856445,1.933594,0.166016,-0.717773
1174		,0.293250,-2.788086,1.904297,0.165039,-0.673828
1175		,0.293500,-2.709961,1.875000,0.165527,-0.561523
1176		,0.293750,-2.656250,1.855469,0.165527,-0.395508
1177		,0.294000,-2.622070,1.845703,0.167969,-0.263672
1178		,0.294250,-2.563477,1.831055,0.168457,-0.209961
1179		,0.294500,-2.451172,1.806641,0.169434,-0.205078
1180		,0.294750,-2.309570,1.796875,0.169922,-0.146484
1181		,0.295000,-2.153320,1.801758,0.172363,0.029297
1182		,0.295250,-2.001953,1.811523,0.173828,0.219727
1183		,0.295500,-1.835938,1.821289,0.175293,0.317383
1184		,0.295750,-1.640625,1.831055,0.173828,0.283203
1185		,0.296000,-1.455078,1.850586,0.172363,0.195313
1186		,0.296250,-1.279297,1.860352,0.170410,0.273438
1187		,0.296500,-1.093750,1.845703,0.171387,0.415039
1188		,0.296750,-0.893555,1.811523,0.171875,0.585938
1189		,0.297000,-0.688477,1.787109,0.173340,0.717773
1190		,0.297250,-0.488281,1.757813,0.172852,0.742188
1191		,0.297500,-0.278320,1.713867,0.172363,0.791016
1192		,0.297750,-0.048828,1.655273,0.172852,0.869141
1193		,0.298000,0.180664,1.606445,0.172363,0.908203
1194		,0.298250,0.410156,1.567383,0.173828,0.869141
1195		,0.298500,0.620117,1.523438,0.173828,0.776367
1196		,0.298750,0.810547,1.469727,0.174316,0.737305
1197		,0.299000,0.996094,1.406250,0.175293,0.771484
1198		,0.299250,1.191406,1.367188,0.175293,0.888672
1199		,0.299500,1.386719,1.367188,0.176270,0.898438
1200		,0.299750,1.547852,1.367188,0.177734,0.878906
1201		,0.300000,1.684570,1.328125,0.178223,0.874023
1202		,0.300250,1.821289,1.274414,0.178223,0.859375
1203		,0.300500,1.958008,1.240234,0.178711,0.913086
1204		,0.300750,2.104492,1.230469,0.179199,1.054688
1205		,0.301000,2.241211,1.220703,0.179688,1.049805
1206		,0.301250,2.363281,1.201172,0.180176,0.898438
1207		,0.301500,2.465820,1.166992,0.180176,0.732422
1208		,0.301750,2.548828,1.118164,0.179688,0.688477
1209		,0.302000,2.592773,1.059570,0.180176,0.717773
1210		,0.302250,2.631836,1.000977,0.181641,0.781250
1211		,0.302500,2.646484,0.927734,0.182617,0.737305
1212		,0.302750,2.636719,0.864258,0.183105,0.693359
1213		,0.303000,2.602539,0.820313,0.183105,0.683594
1214		,0.303250,2.539063,0.766602,0.181641,0.664063
1215		,0.303500,2.465820,0.717773,0.181152,0.610352
1216		,0.303750,2.382813,0.678711,0.182129,0.478516
1217		,0.304000,2.299805,0.649414,0.182617,0.297852
1218		,0.304250,2.221680,0.625000,0.182129,0.180664
1219		,0.304500,2.119141,0.585938,0.181152,0.151367
1220		,0.304750,1.987305,0.532227,0.181641,0.136719
1221		,0.305000,1.855469,0.473633,0.182129,0.009766
1222		,0.305250,1.713867,0.415039,0.182617,-0.170898
1223		,0.305500,1.542969,0.366211,0.181152,-0.302734
1224		,0.305750,1.352539,0.312500,0.180664,-0.317383
1225		,0.306000,1.166992,0.268555,0.180664,-0.209961
1226		,0.306250,0.996094,0.229492,0.180176,-0.263672
1227		,0.306500,0.815430,0.185547,0.180176,-0.419922
1228		,0.306750,0.625000,0.146484,0.180664,-0.595703
1229		,0.307000,0.429688,0.107422,0.179199,-0.722656
1230		,0.307250,0.229492,0.068359,0.179199,-0.751953
1231		,0.307500,0.024414,0.014648,0.180176,-0.810547
