Nr,t`s,Ch 00`V,Ch 01`V,Ch 02`V,Ch 03`V
219		,0.054500,0.000000,0.000000,-0.035156,0.000000
220		,0.054750,0.000000,0.000000,-0.034668,0.000000
221		,0.055000,0.000000,0.000000,-0.035156,0.000000
222		,0.055250,0.000000,0.000000,-0.035156,0.000000
223		,0.055500,0.000000,0.000000,-0.035156,0.000000
224		,0.055750,0.000000,0.000000,-0.035156,0.000000
225		,0.056000,0.000000,0.004883,-0.034668,0.000000
226		,0.056250,0.000000,0.000000,-0.034180,0.000000
227		,0.056500,0.004883,0.000000,-0.034668,0.000000
228		,0.056750,0.000000,0.000000,-0.034180,-0.004883
229		,0.057000,0.000000,0.000000,-0.033691,0.000000
230		,0.057250,0.000000,0.000000,-0.034180,0.000000
231		,0.057500,0.000000,0.000000,-0.033691,0.000000
232		,0.057750,0.000000,0.000000,-0.034668,0.000000
233		,0.058000,0.000000,0.000000,-0.033691,0.000000
234		,0.058250,0.000000,0.000000,-0.034668,0.000000
235		,0.058500,0.000000,0.000000,-0.034180,0.000000
236		,0.058750,0.000000,0.000000,-0.034668,0.000000
237		,0.059000,0.004883,0.000000,-0.034668,0.000000
238		,0.059250,0.000000,0.000000,-0.034180,0.000000
239		,0.059500,0.000000,0.004883,-0.035645,0.000000
240		,0.059750,0.000000,0.000000,-0.035156,0.000000
241		,0.060000,0.000000,0.000000,-0.036133,0.000000
242		,0.060250,0.000000,0.000000,-0.036621,0.000000
243		,0.060500,0.000000,0.000000,-0.035645,0.000000
244		,0.060750,0.000000,0.000000,-0.035156,0.000000
245		,0.061000,0.004883,0.000000,-0.032715,0.000000
246		,0.061250,-0.004883,-0.004883,-0.035156,0.000000
247		,0.061500,0.000000,0.000000,-0.035645,-0.004883
248		,0.061750,0.000000,0.000000,-0.035645,0.000000
249		,0.062000,0.000000,0.000000,-0.033691,0.000000
250		,0.062250,0.000000,0.000000,-0.034668,0.000000
251		,0.062500,0.000000,0.000000,-0.035645,0.000000
252		,0.062750,0.000000,0.000000,-0.035645,0.000000
253		,0.063000,0.000000,0.000000,-0.035156,0.000000
254		,0.063250,0.000000,0.000000,-0.034668,0.000000
255		,0.063500,0.000000,0.000000,-0.035645,0.000000
256		,0.063750,0.000000,0.000000,-0.035156,0.000000
257		,0.064000,0.000000,0.000000,-0.035156,0.000000
258		,0.064250,0.000000,0.000000,-0.035645,0.000000
259		,0.064500,0.000000,0.000000,-0.034668,0.000000
260		,0.064750,0.000000,0.000000,-0.034668,0.000000
261		,0.065000,0.000000,0.000000,-0.035156,0.000000
262		,0.065250,0.000000,0.000000,-0.034668,0.000000
263		,0.065500,0.000000,0.000000,-0.035645,0.000000
264		,0.065750,0.000000,0.000000,-0.035156,-0.004883
265		,0.066000,0.000000,0.000000,-0.036133,0.000000
266		,0.066250,0.000000,0.000000,-0.036133,-0.004883
267		,0.066500,0.000000,0.000000,-0.036621,-0.004883
268		,0.066750,0.000000,0.000000,-0.036133,0.000000
269		,0.067000,0.000000,-0.004883,-0.036133,-0.004883
270		,0.067250,0.000000,0.000000,-0.036621,0.000000
271		,0.067500,0.004883,0.000000,-0.036133,0.000000
272		,0.067750,0.000000,0.000000,-0.036133,0.000000
273		,0.068000,0.000000,0.000000,-0.036621,0.000000
274		,0.068250,0.000000,0.000000,-0.036133,0.000000
275		,0.068500,0.000000,0.000000,-0.036621,0.000000
276		,0.068750,0.000000,0.000000,-0.036133,0.000000
277		,0.069000,0.000000,0.000000,-0.036133,0.000000
278		,0.069250,0.000000,0.000000,-0.036621,-0.004883
279		,0.069500,0.000000,0.000000,-0.035645,0.000000
280		,0.069750,0.000000,0.000000,-0.035156,-0.004883
281		,0.070000,0.000000,0.004883,-0.035156,0.000000
282		,0.070250,0.000000,0.000000,-0.034668,0.000000
283		,0.070500,0.000000,0.000000,-0.035156,0.000000
284		,0.070750,0.000000,0.000000,-0.034668,0.000000
285		,0.071000,0.004883,0.000000,-0.034668,0.000000
286		,0.071250,0.000000,0.000000,-0.035645,0.000000
287		,0.071500,0.000000,0.000000,-0.035156,0.000000
288		,0.071750,0.000000,0.000000,-0.035645,0.000000
289		,0.072000,0.000000,0.000000,-0.035156,-0.004883
290		,0.072250,0.000000,0.000000,-0.035156,0.000000
291		,0.072500,0.000000,0.000000,-0.035645,0.000000
292		,0.072750,0.000000,0.000000,-0.035156,0.000000
293		,0.073000,0.000000,0.000000,-0.035645,0.000000
294		,0.073250,0.000000,0.000000,-0.034180,0.000000
295		,0.073500,0.000000,0.000000,-0.035645,0.000000
296		,0.073750,0.000000,0.000000,-0.035156,0.000000
297		,0.074000,0.000000,0.000000,-0.034668,0.000000
298		,0.074250,0.000000,0.000000,-0.035156,0.000000
299		,0.074500,0.000000,0.000000,-0.034668,0.000000
300		,0.074750,0.000000,0.000000,-0.034668,0.000000
301		,0.075000,0.000000,0.000000,-0.034668,0.000000
302		,0.075250,0.000000,0.000000,-0.034668,0.000000
303		,0.075500,0.000000,0.000000,-0.035156,0.000000
304		,0.075750,0.000000,0.000000,-0.034180,0.000000
305		,0.076000,0.000000,0.000000,-0.034668,0.000000
306		,0.076250,0.000000,0.000000,-0.035156,0.000000
307		,0.076500,0.000000,0.000000,-0.034668,0.000000
308		,0.076750,0.000000,0.000000,-0.033691,0.000000
309		,0.077000,0.000000,0.000000,-0.033691,-0.004883
310		,0.077250,0.000000,0.000000,-0.033691,0.000000
311		,0.077500,0.000000,0.000000,-0.033691,0.000000
312		,0.077750,0.000000,0.000000,-0.034180,-0.004883
313		,0.078000,0.000000,0.000000,-0.034180,0.000000
314		,0.078250,0.000000,0.000000,-0.034180,0.000000
315		,0.078500,0.000000,0.000000,-0.034180,0.000000
316		,0.078750,0.000000,0.000000,-0.034668,0.000000
317		,0.079000,0.000000,0.000000,-0.034668,0.000000
318		,0.079250,0.000000,0.000000,-0.034668,0.000000
319		,0.079500,0.000000,0.000000,-0.035156,0.000000
320		,0.079750,0.000000,0.000000,-0.035156,0.000000
321		,0.080000,0.000000,0.000000,-0.035156,0.000000
322		,0.080250,0.000000,0.000000,-0.035645,0.000000
323		,0.080500,0.000000,0.000000,-0.036133,0.000000
324		,0.080750,0.000000,0.000000,-0.035156,0.000000
325		,0.081000,0.000000,0.000000,-0.032227,0.000000
326		,0.081250,0.000000,0.000000,-0.035156,0.000000
327		,0.081500,0.004883,0.000000,-0.035156,0.000000
328		,0.081750,0.000000,0.000000,-0.035156,0.000000
329		,0.082000,0.000000,0.000000,-0.034668,0.000000
330		,0.082250,0.000000,0.000000,-0.035156,0.000000
331		,0.082500,0.000000,0.000000,-0.035645,0.000000
332		,0.082750,0.000000,0.000000,-0.034668,0.000000
333		,0.083000,0.000000,0.000000,-0.034668,0.000000
334		,0.083250,0.000000,0.000000,-0.034668,0.000000
335		,0.083500,0.000000,0.000000,-0.033691,0.000000
336		,0.083750,0.000000,0.000000,-0.035156,0.000000
337		,0.084000,0.000000,0.000000,-0.036133,0.000000
338		,0.084250,0.000000,0.000000,-0.034668,-0.004883
339		,0.084500,0.000000,0.000000,-0.035645,0.000000
340		,0.084750,0.000000,0.000000,-0.035156,-0.004883
341		,0.085000,0.000000,0.000000,-0.035156,0.000000
342		,0.085250,0.000000,0.000000,-0.035156,0.000000
343		,0.085500,0.000000,0.000000,-0.035156,0.000000
344		,0.085750,0.000000,0.000000,-0.035156,-0.004883
345		,0.086000,0.000000,0.000000,-0.035156,0.000000
346		,0.086250,0.000000,0.000000,-0.036133,0.000000
347		,0.086500,0.000000,0.000000,-0.036133,0.000000
348		,0.086750,0.000000,0.000000,-0.036133,0.000000
349		,0.087000,0.000000,0.000000,-0.036621,0.000000
350		,0.087250,0.000000,0.000000,-0.036133,-0.004883
351		,0.087500,0.000000,0.000000,-0.036621,0.000000
352		,0.087750,0.000000,0.000000,-0.036621,0.000000
353		,0.088000,0.000000,0.000000,-0.036621,0.000000
354		,0.088250,0.000000,0.000000,-0.036133,0.000000
355		,0.088500,0.000000,0.000000,-0.036621,0.000000
356		,0.088750,0.000000,0.000000,-0.036621,0.000000
357		,0.089000,0.000000,0.000000,-0.036133,0.000000
358		,0.089250,0.000000,0.000000,-0.035645,0.000000
359		,0.089500,0.000000,0.000000,-0.035645,0.000000
360		,0.089750,0.000000,0.000000,-0.035156,0.000000
361		,0.090000,0.000000,0.000000,-0.035156,0.000000
362		,0.090250,0.000000,0.000000,-0.034668,0.000000
363		,0.090500,0.000000,0.000000,-0.034668,0.000000
364		,0.090750,0.000000,0.000000,-0.034180,0.000000
365		,0.091000,0.000000,0.000000,-0.034668,0.000000
366		,0.091250,0.000000,0.000000,-0.035645,0.000000
