Nr,t`s,Ch 00`V,Ch 01`V,Ch 02`V
1329		,0.664000,-0.010780,-0.093159,0.405175
1330		,0.664500,-0.011264,-0.078834,0.405980
1331		,0.665000,-0.011102,-0.062577,0.405014
1332		,0.665500,-0.011425,-0.047286,0.398089
1333		,0.666000,-0.011425,-0.032832,0.391809
1334		,0.666500,-0.012230,-0.015834,0.393258
1335		,0.667000,-0.012069,0.001517,0.392614
1336		,0.667500,-0.012391,0.019674,0.391970
1337		,0.668000,-0.012391,0.036252,0.391809
1338		,0.668500,-0.012391,0.049065,0.386334
1339		,0.669000,-0.011908,0.057853,0.375383
1340		,0.669500,-0.012713,0.066674,0.369747
1341		,0.670000,-0.012713,0.076879,0.367654
1342		,0.670500,-0.012552,0.083189,0.363145
1343		,0.671000,-0.012874,0.088178,0.361212
1344		,0.671500,-0.013196,0.090142,0.357669
1345		,0.672000,-0.013679,0.088500,0.348007
1346		,0.672500,-0.013518,0.087084,0.338184
1347		,0.673000,-0.013518,0.084637,0.334319
1348		,0.673500,-0.013840,0.080227,0.330615
1349		,0.674000,-0.013840,0.074207,0.327878
1350		,0.674500,-0.013679,0.064582,0.329005
1351		,0.675000,-0.013679,0.054988,0.325945
1352		,0.675500,-0.013679,0.046168,0.320309
1353		,0.676000,-0.013357,0.037315,0.315961
1354		,0.676500,-0.013196,0.025790,0.316283
1355		,0.677000,-0.013196,0.014394,0.313546
1356		,0.677500,-0.013035,0.003481,0.312579
1357		,0.678000,-0.013196,-0.008269,0.312418
1358		,0.678500,-0.013518,-0.016285,0.305494
1359		,0.679000,-0.013357,-0.021725,0.297442
1360		,0.679500,-0.012874,-0.029645,0.293738
1361		,0.680000,-0.012391,-0.036405,0.289390
1362		,0.680500,-0.012874,-0.041523,0.284237
1363		,0.681000,-0.012552,-0.047093,0.284398
1364		,0.681500,-0.012230,-0.049926,0.280050
1365		,0.682000,-0.011908,-0.052533,0.273448
1366		,0.682500,-0.011586,-0.054046,0.267006
1367		,0.683000,-0.011908,-0.055559,0.264269
1368		,0.683500,-0.011425,-0.056074,0.261370
1369		,0.684000,-0.011747,-0.054432,0.259760
1370		,0.684500,-0.011747,-0.050505,0.262336
1371		,0.685000,-0.011586,-0.047640,0.259760
1372		,0.685500,-0.012069,-0.045097,0.256700
1373		,0.686000,-0.011908,-0.040783,0.255895
1374		,0.686500,-0.012713,-0.035214,0.255412
1375		,0.687000,-0.012874,-0.030192,0.252996
1376		,0.687500,-0.012874,-0.023367,0.253962
1377		,0.688000,-0.012069,-0.016864,0.252191
1378		,0.688500,-0.012713,-0.012937,0.248004
1379		,0.689000,-0.012230,-0.009106,0.243173
1380		,0.689500,-0.012552,-0.003891,0.240435
1381		,0.690000,-0.012391,0.000906,0.237054
1382		,0.690500,-0.012069,0.005799,0.233028
1383		,0.691000,-0.012391,0.011239,0.233672
1384		,0.691500,-0.012713,0.016100,0.231256
1385		,0.692000,-0.012713,0.020800,0.226908
1386		,0.692500,-0.013035,0.025436,0.223365
1387		,0.693000,-0.012713,0.029717,0.222560
1388		,0.693500,-0.013357,0.033709,0.219984
1389		,0.694000,-0.013035,0.035931,0.220789
1390		,0.694500,-0.013357,0.036639,0.224171
1391		,0.695000,-0.013196,0.038989,0.223849
1392		,0.695500,-0.013035,0.039858,0.224332
1393		,0.696000,-0.012874,0.039504,0.226103
1394		,0.696500,-0.012713,0.038667,0.226908
1395		,0.697000,-0.013035,0.038313,0.226103
1396		,0.697500,-0.013035,0.036156,0.227713
1397		,0.698000,-0.013035,0.033870,0.228036
1398		,0.698500,-0.013357,0.032872,0.226103
1399		,0.699000,-0.013518,0.030361,0.224976
1400		,0.699500,-0.012874,0.028011,0.224332
1401		,0.700000,-0.013035,0.024792,0.221916
1402		,0.700500,-0.013196,0.021509,0.219984
1403		,0.701000,-0.012874,0.016519,0.221272
1404		,0.701500,-0.012391,0.011239,0.219501
1405		,0.702000,-0.012230,0.005895,0.218856
1406		,0.702500,-0.012069,0.001002,0.219340
1407		,0.703000,-0.012069,-0.005823,0.219501
1408		,0.703500,-0.012069,-0.011810,0.218534
1409		,0.704000,-0.012230,-0.017025,0.220467
1410		,0.704500,-0.012230,-0.021210,0.224171
1411		,0.705000,-0.012230,-0.026071,0.225942
1412		,0.705500,-0.012552,-0.029130,0.230129
1413		,0.706000,-0.012391,-0.032156,0.234316
1414		,0.706500,-0.012713,-0.036147,0.236731
1415		,0.707000,-0.012874,-0.040815,0.236731
1416		,0.707500,-0.012713,-0.043133,0.239147
1417		,0.708000,-0.012874,-0.045065,0.239791
1418		,0.708500,-0.012552,-0.046610,0.241402
1419		,0.709000,-0.012552,-0.046706,0.243656
1420		,0.709500,-0.012552,-0.047254,0.244139
1421		,0.710000,-0.012552,-0.047415,0.242529
1422		,0.710500,-0.011908,-0.046771,0.241240
1423		,0.711000,-0.012069,-0.043262,0.243012
1424		,0.711500,-0.012069,-0.039334,0.243817
1425		,0.712000,-0.012391,-0.034924,0.248648
1426		,0.712500,-0.012713,-0.027842,0.251547
1427		,0.713000,-0.012874,-0.022015,0.253640
1428		,0.713500,-0.012874,-0.014289,0.253479
1429		,0.714000,-0.012713,-0.006466,0.255734
1430		,0.714500,-0.012713,0.000487,0.260565
1431		,0.715000,-0.012713,0.007891,0.266201
1432		,0.715500,-0.012230,0.013332,0.272965
1433		,0.716000,-0.012391,0.020832,0.277313
1434		,0.716500,-0.012230,0.030233,0.278118
1435		,0.717000,-0.012391,0.040116,0.277796
1436		,0.717500,-0.012552,0.047842,0.279728
1437		,0.718000,-0.012713,0.053958,0.282949
1438		,0.718500,-0.013196,0.058336,0.288263
1439		,0.719000,-0.013357,0.062747,0.291645
1440		,0.719500,-0.012552,0.066352,0.292289
1441		,0.720000,-0.013035,0.071213,0.289712
1442		,0.720500,-0.013196,0.073177,0.288263
1443		,0.721000,-0.012874,0.071728,0.290840
1444		,0.721500,-0.012713,0.068863,0.294382
1445		,0.722000,-0.012391,0.064388,0.300663
1446		,0.722500,-0.012552,0.058884,0.304689
1447		,0.723000,-0.012713,0.051157,0.305172
1448		,0.723500,-0.012069,0.041242,0.303883
1449		,0.724000,-0.012713,0.030522,0.305333
1450		,0.724500,-0.012874,0.020446,0.310486
1451		,0.725000,-0.012552,0.011336,0.318216
1452		,0.725500,-0.013518,0.002741,0.326589
1453		,0.726000,-0.013357,-0.010040,0.330776
1454		,0.726500,-0.013196,-0.025524,0.329810
1455		,0.727000,-0.013196,-0.040171,0.328200
1456		,0.727500,-0.012713,-0.053628,0.330132
1457		,0.728000,-0.013035,-0.063704,0.334641
1458		,0.728500,-0.012552,-0.070786,0.341405
1459		,0.729000,-0.012391,-0.078802,0.345431
1460		,0.729500,-0.012552,-0.087848,0.343337
1461		,0.730000,-0.012713,-0.094769,0.338667
1462		,0.730500,-0.012230,-0.097763,0.335446
1463		,0.731000,-0.011908,-0.098536,0.337057
1464		,0.731500,-0.012069,-0.096250,0.341727
1465		,0.732000,-0.012069,-0.091775,0.347846
1466		,0.732500,-0.012552,-0.085530,0.349135
1467		,0.733000,-0.012713,-0.076162,0.347202
1468		,0.733500,-0.011908,-0.063317,0.343820
1469		,0.734000,-0.011908,-0.050119,0.344464
1470		,0.734500,-0.012230,-0.037339,0.350906
1471		,0.735000,-0.012230,-0.025878,0.359119
1472		,0.735500,-0.012069,-0.013420,0.367171
1473		,0.736000,-0.011586,0.003578,0.367815
1474		,0.736500,-0.011586,0.023472,0.365721
1475		,0.737000,-0.011908,0.042981,0.361534
1476		,0.737500,-0.012230,0.059205,0.361695
1477		,0.738000,-0.012391,0.071020,0.366526
1478		,0.738500,-0.012391,0.080066,0.372002
1479		,0.739000,-0.013357,0.090496,0.371841
1480		,0.739500,-0.013357,0.101924,0.368459
1481		,0.740000,-0.012713,0.109586,0.361695
1482		,0.740500,-0.013357,0.113578,0.358636
1483		,0.741000,-0.013035,0.113127,0.359441
1484		,0.741500,-0.013035,0.110262,0.363950
1485		,0.742000,-0.012874,0.105594,0.369425
1486		,0.742500,-0.012874,0.097418,0.369264
1487		,0.743000,-0.013196,0.086376,0.365882
1488		,0.743500,-0.012713,0.072179,0.362017
1489		,0.744000,-0.012874,0.057145,0.360890
1490		,0.744500,-0.013196,0.043045,0.365721
1491		,0.745000,-0.013357,0.029557,0.372485
1492		,0.745500,-0.013357,0.015811,0.377477
1493		,0.746000,-0.013679,-0.003440,0.375222
1494		,0.746500,-0.013679,-0.024462,0.370874
1495		,0.747000,-0.013518,-0.044614,0.365077
1496		,0.747500,-0.013518,-0.061193,0.363628
1497		,0.748000,-0.012713,-0.073039,0.366848
1498		,0.748500,-0.012552,-0.082021,0.370552
1499		,0.749000,-0.011908,-0.092258,0.369747
1500		,0.749500,-0.012391,-0.103364,0.364111
1501		,0.750000,-0.012230,-0.110318,0.356059
1502		,0.750500,-0.012230,-0.113279,0.350745
1503		,0.751000,-0.012069,-0.111992,0.350584
1504		,0.751500,-0.011908,-0.108000,0.353321
1505		,0.752000,-0.012230,-0.101916,0.357025
1506		,0.752500,-0.011747,-0.093610,0.354932
1507		,0.753000,-0.012391,-0.081892,0.350262
1508		,0.753500,-0.012391,-0.067213,0.344142
1509		,0.754000,-0.011908,-0.051922,0.342049
1510		,0.754500,-0.012069,-0.037821,0.344787
1511		,0.755000,-0.012391,-0.025106,0.349457
1512		,0.755500,-0.012230,-0.012197,0.354127
1513		,0.756000,-0.011747,0.005348,0.351389
1514		,0.756500,-0.011908,0.024631,0.346075
1515		,0.757000,-0.012230,0.042466,0.339794
1516		,0.757500,-0.012230,0.057274,0.337862
1517		,0.758000,-0.012391,0.068026,0.339472
1518		,0.758500,-0.012874,0.074883,0.342532
1519		,0.759000,-0.013518,0.082416,0.342854
1520		,0.759500,-0.013035,0.090754,0.335930
1521		,0.760000,-0.013518,0.096001,0.327395
1522		,0.760500,-0.013357,0.097224,0.320953
1523		,0.761000,-0.013035,0.095100,0.319343
1524		,0.761500,-0.012713,0.090335,0.320631
1525		,0.762000,-0.012713,0.083639,0.322725
1526		,0.762500,-0.012874,0.075720,0.322403
1527		,0.763000,-0.012552,0.063873,0.316927
1528		,0.763500,-0.012391,0.051222,0.311613
1529		,0.764000,-0.012552,0.037701,0.308553
1530		,0.764500,-0.012874,0.025307,0.310003
1531		,0.765000,-0.012713,0.014169,0.313707
1532		,0.765500,-0.012713,0.004093,0.318055
1533		,0.766000,-0.012552,-0.008977,0.318377
1534		,0.766500,-0.013357,-0.024430,0.314190
1535		,0.767000,-0.013035,-0.038111,0.308715
1536		,0.767500,-0.012713,-0.049475,0.305977
1537		,0.768000,-0.012874,-0.057877,0.305333
1538		,0.768500,-0.012874,-0.062159,0.307426
1539		,0.769000,-0.011908,-0.066311,0.306943
1540		,0.769500,-0.012552,-0.069305,0.303883
1541		,0.770000,-0.012069,-0.074585,0.297281
1542		,0.770500,-0.012069,-0.074005,0.291162
1543		,0.771000,-0.012230,-0.070754,0.289551
1544		,0.771500,-0.012230,-0.065828,0.289551
1545		,0.772000,-0.012391,-0.059454,0.292289
1546		,0.772500,-0.011908,-0.051761,0.292128
1547		,0.773000,-0.012230,-0.042457,0.290356
1548		,0.773500,-0.012713,-0.031705,0.286653
1549		,0.774000,-0.012230,-0.020599,0.284881
1550		,0.774500,-0.012391,-0.011005,0.286653
1551		,0.775000,-0.012713,-0.002668,0.289068
1552		,0.775500,-0.012874,0.004189,0.293577
1553		,0.776000,-0.012713,0.012527,0.295187
1554		,0.776500,-0.012391,0.022088,0.292289
1555		,0.777000,-0.012874,0.031585,0.288263
1556		,0.777500,-0.012069,0.038570,0.286331
1557		,0.778000,-0.012391,0.042981,0.285847
1558		,0.778500,-0.013035,0.045974,0.286975
1559		,0.779000,-0.013518,0.046747,0.288746
1560		,0.779500,-0.013196,0.048357,0.286492
1561		,0.780000,-0.012713,0.048325,0.281822
1562		,0.780500,-0.013035,0.047455,0.277474
1563		,0.781000,-0.012713,0.043592,0.277474
1564		,0.781500,-0.012552,0.039053,0.276829
1565		,0.782000,-0.012391,0.033420,0.278440
1566		,0.782500,-0.012713,0.027110,0.279728
1567		,0.783000,-0.012069,0.019995,0.279245
1568		,0.783500,-0.011908,0.011883,0.276829
1569		,0.784000,-0.012069,0.004672,0.276346
1570		,0.784500,-0.012391,-0.001123,0.278279
1571		,0.785000,-0.012391,-0.007497,0.279889
1572		,0.785500,-0.012391,-0.011392,0.283110
1573		,0.786000,-0.012391,-0.015158,0.286169
1574		,0.786500,-0.012874,-0.018893,0.288102
1575		,0.787000,-0.013035,-0.023399,0.286492
1576		,0.787500,-0.013035,-0.026297,0.286492
1577		,0.788000,-0.012713,-0.027842,0.286169
1578		,0.788500,-0.012391,-0.029001,0.286975
1579		,0.789000,-0.011747,-0.027874,0.287619
1580		,0.789500,-0.011425,-0.026264,0.287458
1581		,0.790000,-0.012552,-0.024655,0.287297
1582		,0.790500,-0.012713,-0.022434,0.284237
1583		,0.791000,-0.012230,-0.018667,0.284237
1584		,0.791500,-0.012552,-0.014547,0.282305
1585		,0.792000,-0.012874,-0.010008,0.282466
1586		,0.792500,-0.012552,-0.005533,0.282788
1587		,0.793000,-0.012713,-0.000640,0.283432
1588		,0.793500,-0.012874,0.003835,0.283110
1589		,0.794000,-0.012874,0.008117,0.283432
1590		,0.794500,-0.013035,0.010628,0.286653
1591		,0.795000,-0.012874,0.013460,0.287941
1592		,0.795500,-0.013035,0.014137,0.291806
1593		,0.796000,-0.013357,0.014137,0.295671
1594		,0.796500,-0.012713,0.013300,0.298408
1595		,0.797000,-0.012552,0.012656,0.300341
1596		,0.797500,-0.012552,0.011014,0.301629
1597		,0.798000,-0.013035,0.009179,0.302756
1598		,0.798500,-0.012874,0.007505,0.302112
1599		,0.799000,-0.013840,0.005284,0.303239
1600		,0.799500,-0.013840,0.002419,0.304528
1601		,0.800000,-0.012552,-0.000672,0.302756
1602		,0.800500,-0.011908,-0.004406,0.302756
1603		,0.801000,-0.012391,-0.008269,0.304205
1604		,0.801500,-0.011908,-0.011199,0.302917
1605		,0.802000,-0.012069,-0.013967,0.302756
1606		,0.802500,-0.011908,-0.016478,0.303400
1607		,0.803000,-0.011747,-0.018732,0.305494
1608		,0.803500,-0.011586,-0.020341,0.307104
1609		,0.804000,-0.012069,-0.020953,0.310647
1610		,0.804500,-0.011908,-0.019021,0.314351
1611		,0.805000,-0.011908,-0.017734,0.315317
1612		,0.805500,-0.012230,-0.014965,0.317894
1613		,0.806000,-0.012230,-0.010812,0.320792
1614		,0.806500,-0.012552,-0.005758,0.325462
1615		,0.807000,-0.012552,-0.000479,0.328522
1616		,0.807500,-0.013035,0.005799,0.332226
1617		,0.808000,-0.012552,0.011239,0.332226
1618		,0.808500,-0.012713,0.014684,0.330776
1619		,0.809000,-0.011908,0.018869,0.330454
1620		,0.809500,-0.011586,0.023665,0.330776
1621		,0.810000,-0.012713,0.028559,0.333353
1622		,0.810500,-0.012552,0.032035,0.334158
1623		,0.811000,-0.013035,0.036220,0.337540
1624		,0.811500,-0.012874,0.037733,0.335769
1625		,0.812000,-0.013357,0.038023,0.333675
1626		,0.812500,-0.013196,0.038313,0.332870
1627		,0.813000,-0.013357,0.037025,0.335285
1628		,0.813500,-0.013518,0.036285,0.337701
1629		,0.814000,-0.013357,0.032518,0.341727
1630		,0.814500,-0.013518,0.026788,0.346880
1631		,0.815000,-0.013357,0.021444,0.347041
1632		,0.815500,-0.013196,0.015456,0.348329
1633		,0.816000,-0.013518,0.007119,0.352838
1634		,0.816500,-0.012874,-0.001927,0.357669
1635		,0.817000,-0.012713,-0.011456,0.360729
1636		,0.817500,-0.012713,-0.022337,0.366204
1637		,0.818000,-0.012874,-0.030546,0.367815
1638		,0.818500,-0.013357,-0.035600,0.364755
1639		,0.819000,-0.013518,-0.040654,0.363789
1640		,0.819500,-0.012874,-0.047833,0.366043
1641		,0.820000,-0.012230,-0.053241,0.366848
1642		,0.820500,-0.012069,-0.058070,0.368137
1643		,0.821000,-0.012230,-0.062030,0.372646
1644		,0.821500,-0.011586,-0.061772,0.370069
1645		,0.822000,-0.011425,-0.059905,0.365882
1646		,0.822500,-0.011747,-0.058199,0.364433
1647		,0.823000,-0.011425,-0.055463,0.366043
1648		,0.823500,-0.011102,-0.051052,0.368137
1649		,0.824000,-0.011102,-0.044582,0.371035
1650		,0.824500,-0.011425,-0.035343,0.377638
1651		,0.825000,-0.011586,-0.026361,0.375866
1652		,0.825500,-0.011586,-0.017315,0.374578
1653		,0.826000,-0.012069,-0.006370,0.377638
1654		,0.826500,-0.012391,0.006153,0.383918
1655		,0.827000,-0.012713,0.018193,0.387300
1656		,0.827500,-0.012552,0.031037,0.392453
1657		,0.828000,-0.012552,0.042466,0.395191
1658		,0.828500,-0.012391,0.049194,0.390843
1659		,0.829000,-0.012230,0.054344,0.385851
1660		,0.829500,-0.012391,0.062328,0.387622
1661		,0.830000,-0.012874,0.068799,0.389232
1662		,0.830500,-0.013196,0.073241,0.389555
1663		,0.831000,-0.013035,0.076267,0.393903
1664		,0.831500,-0.013357,0.075784,0.391809
1665		,0.832000,-0.013357,0.072436,0.386334
1666		,0.832500,-0.013035,0.068992,0.382147
1667		,0.833000,-0.013357,0.064775,0.384723
1668		,0.833500,-0.014001,0.058884,0.386334
1669		,0.834000,-0.013840,0.050835,0.389071
1670		,0.834500,-0.013679,0.040019,0.395835
1671		,0.835000,-0.013679,0.029428,0.393903
1672		,0.835500,-0.013679,0.018837,0.391326
1673		,0.836000,-0.013357,0.007151,0.392131
1674		,0.836500,-0.012874,-0.006563,0.396640
1675		,0.837000,-0.013035,-0.019472,0.398734
1676		,0.837500,-0.012874,-0.032960,0.401954
1677		,0.838000,-0.013035,-0.045129,0.403887
1678		,0.838500,-0.012874,-0.051793,0.398412
1679		,0.839000,-0.013357,-0.057137,0.393419
1680		,0.839500,-0.012552,-0.063961,0.392131
1681		,0.840000,-0.012230,-0.070722,0.392775
1682		,0.840500,-0.012069,-0.074295,0.391809
1683		,0.841000,-0.012069,-0.077160,0.395030
1684		,0.841500,-0.011747,-0.076066,0.392936
1685		,0.842000,-0.011264,-0.072718,0.385529
1686		,0.842500,-0.011747,-0.068919,0.380537
1687		,0.843000,-0.011425,-0.064348,0.381342
1688		,0.843500,-0.010780,-0.058489,0.381181
1689		,0.844000,-0.011425,-0.050988,0.382308
1690		,0.844500,-0.011264,-0.040429,0.386495
1691		,0.845000,-0.011586,-0.030449,0.382952
1692		,0.845500,-0.011747,-0.020921,0.379087
1693		,0.846000,-0.012391,-0.009911,0.380053
1694		,0.846500,-0.012391,0.002193,0.383596
1695		,0.847000,-0.012391,0.015328,0.384562
1696		,0.847500,-0.012391,0.026595,0.386656
1697		,0.848000,-0.012391,0.036864,0.387622
1698		,0.848500,-0.012230,0.042401,0.381181
1699		,0.849000,-0.011747,0.047005,0.375222
1700		,0.849500,-0.012713,0.053636,0.375222
1701		,0.850000,-0.012713,0.058401,0.374095
1702		,0.850500,-0.012874,0.061942,0.372163
1703		,0.851000,-0.013196,0.063873,0.373934
1704		,0.851500,-0.012874,0.062843,0.368620
1705		,0.852000,-0.013357,0.060042,0.361212
1706		,0.852500,-0.013357,0.057403,0.355898
1707		,0.853000,-0.013196,0.054055,0.355415
1708		,0.853500,-0.014001,0.049644,0.353966
1709		,0.854000,-0.013518,0.043592,0.353966
1710		,0.854500,-0.013518,0.035222,0.357186
1711		,0.855000,-0.013196,0.027818,0.353321
1712		,0.855500,-0.013357,0.020446,0.350584
1713		,0.856000,-0.013035,0.012108,0.350906
1714		,0.856500,-0.012874,0.002290,0.352999
1715		,0.857000,-0.012874,-0.006144,0.352677
1716		,0.857500,-0.012552,-0.015577,0.354449
1717		,0.858000,-0.012552,-0.022659,0.353482
1718		,0.858500,-0.012874,-0.026812,0.347363
1719		,0.859000,-0.013518,-0.030353,0.343498
1720		,0.859500,-0.012874,-0.036502,0.341244
1721		,0.860000,-0.012230,-0.038916,0.339150
1722		,0.860500,-0.012069,-0.041427,0.336252
1723		,0.861000,-0.011908,-0.043326,0.337540
1724		,0.861500,-0.011908,-0.043069,0.332387
1725		,0.862000,-0.011908,-0.041974,0.326751
1726		,0.862500,-0.011908,-0.040687,0.323691
1727		,0.863000,-0.011586,-0.039141,0.322564
1728		,0.863500,-0.011425,-0.036791,0.321919
1729		,0.864000,-0.011586,-0.033121,0.322242
1730		,0.864500,-0.011586,-0.028035,0.324013
1731		,0.865000,-0.011747,-0.024011,0.321114
1732		,0.865500,-0.011908,-0.019826,0.319343
1733		,0.866000,-0.012552,-0.014128,0.320309
1734		,0.866500,-0.012391,-0.007593,0.321758
1735		,0.867000,-0.012713,-0.002475,0.321114
1736		,0.867500,-0.012713,0.004672,0.321758
1737		,0.868000,-0.012713,0.007698,0.319343
1738		,0.868500,-0.012069,0.009501,0.314673
1739		,0.869000,-0.012069,0.011851,0.310486
1740		,0.869500,-0.012391,0.014619,0.309359
1741		,0.870000,-0.012874,0.017195,0.307265
1742		,0.870500,-0.013035,0.019158,0.304689
1743		,0.871000,-0.012391,0.020672,0.304689
1744		,0.871500,-0.012713,0.020993,0.300341
1745		,0.872000,-0.013357,0.021315,0.296637
1746		,0.872500,-0.012874,0.021541,0.293899
1747		,0.873000,-0.013196,0.021637,0.293577
1748		,0.873500,-0.013196,0.021927,0.292289
1749		,0.874000,-0.013357,0.020832,0.292772
1750		,0.874500,-0.013196,0.018450,0.293899
1751		,0.875000,-0.013357,0.018161,0.292933
1752		,0.875500,-0.013196,0.016100,0.293577
1753		,0.876000,-0.012713,0.013654,0.294865
1754		,0.876500,-0.013035,0.010821,0.296798
1755		,0.877000,-0.012552,0.008760,0.296476
1756		,0.877500,-0.012713,0.006507,0.296315
1757		,0.878000,-0.012874,0.005477,0.295187
1758		,0.878500,-0.013035,0.005702,0.292611
1759		,0.879000,-0.012713,0.005252,0.291001
1760		,0.879500,-0.012552,0.003771,0.290517
1761		,0.880000,-0.012713,0.002837,0.289068
1762		,0.880500,-0.012391,0.002097,0.286653
1763		,0.881000,-0.012391,0.000391,0.285847
1764		,0.881500,-0.012069,-0.000286,0.282949
1765		,0.882000,-0.011747,-0.001573,0.280855
1766		,0.882500,-0.011586,-0.003569,0.280050
1767		,0.883000,-0.012069,-0.004503,0.281016
1768		,0.883500,-0.011908,-0.006595,0.280694
1769		,0.884000,-0.012069,-0.008269,0.280533
1770		,0.884500,-0.012230,-0.009042,0.282466
1771		,0.885000,-0.012874,-0.010941,0.282305
1772		,0.885500,-0.012230,-0.011295,0.284720
1773		,0.886000,-0.012874,-0.011392,0.288102
1774		,0.886500,-0.012874,-0.011585,0.291484
1775		,0.887000,-0.013196,-0.012937,0.292128
1776		,0.887500,-0.013196,-0.014772,0.291806
1777		,0.888000,-0.012552,-0.016285,0.291323
1778		,0.888500,-0.012552,-0.018571,0.290195
1779		,0.889000,-0.012391,-0.019343,0.290356
1780		,0.889500,-0.012552,-0.021886,0.291162
1781		,0.890000,-0.012713,-0.020309,0.289873
1782		,0.890500,-0.012391,-0.021275,0.286814
1783		,0.891000,-0.012713,-0.020663,0.287458
1784		,0.891500,-0.012713,-0.019311,0.285525
1785		,0.892000,-0.012874,-0.017766,0.286331
1786		,0.892500,-0.012552,-0.015802,0.287780
1787		,0.893000,-0.012874,-0.013355,0.290034
1788		,0.893500,-0.012552,-0.009653,0.290678
1789		,0.894000,-0.012874,-0.005790,0.291323
1790		,0.894500,-0.012874,-0.002442,0.293577
1791		,0.895000,-0.012713,0.000938,0.296154
1792		,0.895500,-0.012713,0.003642,0.300180
1793		,0.896000,-0.012230,0.005799,0.304044
1794		,0.896500,-0.012230,0.008825,0.306782
1795		,0.897000,-0.012391,0.015006,0.305333
1796		,0.897500,-0.012874,0.019609,0.304850
1797		,0.898000,-0.012230,0.023601,0.305011
1798		,0.898500,-0.012391,0.028720,0.305816
1799		,0.899000,-0.013035,0.030619,0.308231
1800		,0.899500,-0.012874,0.032647,0.309520
1801		,0.900000,-0.012713,0.035158,0.308070
1802		,0.900500,-0.012391,0.037733,0.303883
1803		,0.901000,-0.012552,0.038087,0.304205
1804		,0.901500,-0.012552,0.037057,0.303883
1805		,0.902000,-0.011747,0.035544,0.306138
1806		,0.902500,-0.012230,0.033130,0.309037
1807		,0.903000,-0.011747,0.030072,0.311452
1808		,0.903500,-0.011747,0.024374,0.309681
1809		,0.904000,-0.011425,0.016744,0.309359
1810		,0.904500,-0.012391,0.013493,0.311291
1811		,0.905000,-0.012713,0.008052,0.313868
1812		,0.905500,-0.012552,0.004125,0.319665
1813		,0.906000,-0.012874,0.000197,0.324979
1814		,0.906500,-0.013357,-0.006338,0.327878
1815		,0.907000,-0.013357,-0.015963,0.324979
1816		,0.907500,-0.012874,-0.023914,0.324174
1817		,0.908000,-0.012874,-0.030482,0.325140
1818		,0.908500,-0.012874,-0.036115,0.327717
1819		,0.909000,-0.012230,-0.040300,0.330776
1820		,0.909500,-0.012552,-0.044485,0.333353
1821		,0.910000,-0.012552,-0.048799,0.329488
1822		,0.910500,-0.012230,-0.052694,0.324174
1823		,0.911000,-0.011747,-0.053531,0.323208
1824		,0.911500,-0.012391,-0.052984,0.322564
1825		,0.912000,-0.012391,-0.051503,0.325140
1826		,0.912500,-0.013035,-0.048735,0.328361
1827		,0.913000,-0.012874,-0.044839,0.329488
1828		,0.913500,-0.012552,-0.037982,0.325462
1829		,0.914000,-0.012874,-0.030449,0.323691
1830		,0.914500,-0.012713,-0.023657,0.325784
1831		,0.915000,-0.012713,-0.016382,0.329327
1832		,0.915500,-0.012391,-0.011521,0.336735
1833		,0.916000,-0.011908,-0.005114,0.342210
1834		,0.916500,-0.012230,0.004447,0.343176
1835		,0.917000,-0.012230,0.016326,0.339633
1836		,0.917500,-0.012391,0.025887,0.338345
1837		,0.918000,-0.012713,0.034868,0.338184
1838		,0.918500,-0.012552,0.042208,0.339955
1839		,0.919000,-0.013035,0.046683,0.344303
1840		,0.919500,-0.012713,0.052091,0.344626
1841		,0.920000,-0.012391,0.058079,0.339633
1842		,0.920500,-0.012552,0.062232,0.333836
1843		,0.921000,-0.012552,0.063616,0.332387
1844		,0.921500,-0.012552,0.062843,0.332065
1845		,0.922000,-0.011908,0.060815,0.336252
1846		,0.922500,-0.012230,0.058207,0.339955
1847		,0.923000,-0.012069,0.053411,0.340922
1848		,0.923500,-0.012069,0.045556,0.337057
1849		,0.924000,-0.012230,0.036800,0.334802
1850		,0.924500,-0.012391,0.029009,0.336735
1851		,0.925000,-0.012874,0.020961,0.338828
1852		,0.925500,-0.012874,0.014909,0.345914
1853		,0.926000,-0.013357,0.007537,0.350101
1854		,0.926500,-0.013357,-0.002861,0.349135
1855		,0.927000,-0.013357,-0.016671,0.344787
1856		,0.927500,-0.013196,-0.027778,0.342049
1857		,0.928000,-0.012874,-0.036952,0.340922
1858		,0.928500,-0.013035,-0.044324,0.343015
1859		,0.929000,-0.012230,-0.049314,0.345431
1860		,0.929500,-0.012552,-0.055881,0.346719
1861		,0.930000,-0.012552,-0.061901,0.340600
1862		,0.930500,-0.012069,-0.065571,0.334480
1863		,0.931000,-0.012391,-0.066794,0.332548
1864		,0.931500,-0.012391,-0.065989,0.331582
1865		,0.932000,-0.012552,-0.064026,0.335608
1866		,0.932500,-0.012069,-0.060613,0.338345
1867		,0.933000,-0.012552,-0.055366,0.338184
1868		,0.933500,-0.012391,-0.047254,0.333514
1869		,0.934000,-0.012713,-0.037950,0.330454
1870		,0.934500,-0.012713,-0.029097,0.331743
1871		,0.935000,-0.012552,-0.021661,0.333997
1872		,0.935500,-0.012391,-0.014386,0.340600
1873		,0.936000,-0.012230,-0.007722,0.344464
1874		,0.936500,-0.012069,0.003062,0.343015
1875		,0.937000,-0.012069,0.015746,0.338345
